feature_id	gene_id	gene_name	gene_product	ortholog_or_alias	chrom	start	end	strand	annotation_source	display_label	YEAST-CENPK-LOWGROWTH
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4014	CENPK1137D_4014		Sly1p	YDR189W	CM001525.1	837233	839233	+	reference GFF: annotation.gff	YDR189W (CENPK1137D_4014) — Sly1p	60.20185774090384
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4015	CENPK1137D_4015		Rvb1p	YDR190C	CM001525.1	839436	840827	-	reference GFF: annotation.gff	YDR190C (CENPK1137D_4015) — Rvb1p	157.36408186843067
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4016	CENPK1137D_4016		Hst4p	YDR191W	CM001525.1	841169	842281	+	reference GFF: annotation.gff	YDR191W (CENPK1137D_4016) — Hst4p	25.703888051013067
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4017	CENPK1137D_4017		Nup42p	YDR192C	CM001525.1	842401	843693	-	reference GFF: annotation.gff	YDR192C (CENPK1137D_4017) — Nup42p	35.89990396879641
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4018	CENPK1137D_4018		Mss116p	YDR194C	CM001525.1	844784	846778	-	reference GFF: annotation.gff	YDR194C (CENPK1137D_4018) — Mss116p	78.80005679952731
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4019	CENPK1137D_4019		Aad4p	YDL243C	CM001525.1	16544	17533	-	reference GFF: annotation.gff	YDL243C (CENPK1137D_4019) — Aad4p	54.53676247424913
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4020	CENPK1137D_4020		Ack1p	YDL203C	CM001525.1	94749	96620	-	reference GFF: annotation.gff	YDL203C (CENPK1137D_4020) — Ack1p	32.737040111602845
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4021	CENPK1137D_4021		Ref2p	YDR195W	CM001525.1	847431	849032	+	reference GFF: annotation.gff	YDR195W (CENPK1137D_4021) — Ref2p	37.55420722544603
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4022	CENPK1137D_4022		Cab5p	YDR196C	CM001525.1	849106	849831	-	reference GFF: annotation.gff	YDR196C (CENPK1137D_4022) — Cab5p	145.259664866477
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4023	CENPK1137D_4023		Cbs2p	YDR197W	CM001525.1	850060	851229	+	reference GFF: annotation.gff	YDR197W (CENPK1137D_4023) — Cbs2p	46.26635234079157
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4024	CENPK1137D_4024		Rkm2p	YDR198C	CM001525.1	851365	852804	-	reference GFF: annotation.gff	YDR198C (CENPK1137D_4024) — Rkm2p	33.501154091324466
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4025	CENPK1137D_4025		Vps64p	YDR200C	CM001525.1	853111	854925	-	reference GFF: annotation.gff	YDR200C (CENPK1137D_4025) — Vps64p	40.332736734202655
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4026	CENPK1137D_4026		Spc19p	YDR201W	CM001525.1	855149	855646	+	reference GFF: annotation.gff	YDR201W (CENPK1137D_4026) — Spc19p	84.19875376833299
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4027	CENPK1137D_4027		Rav2p	YDR202C	CM001525.1	855730	856785	-	reference GFF: annotation.gff	YDR202C (CENPK1137D_4027) — Rav2p	92.42918834921441
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4028	CENPK1137D_4028		Coq4p	YDR204W	CM001525.1	856969	857976	+	reference GFF: annotation.gff	YDR204W (CENPK1137D_4028) — Coq4p	148.72397725758242
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4029	CENPK1137D_4029		Msc2p	YDR205W	CM001525.1	858178	860352	+	reference GFF: annotation.gff	YDR205W (CENPK1137D_4029) — Msc2p	29.01463225230988
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4030	CENPK1137D_4030		Ebs1p	YDR206W	CM001525.1	860886	863540	+	reference GFF: annotation.gff	YDR206W (CENPK1137D_4030) — Ebs1p	49.9150029425331
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4031	CENPK1137D_4031		Mrpl11p	YDL202W	CM001525.1	97142	97891	+	reference GFF: annotation.gff	YDL202W (CENPK1137D_4031) — Mrpl11p	89.56494591485256
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4032	CENPK1137D_4032		Ume6p	YDR207C	CM001525.1	863844	866354	-	reference GFF: annotation.gff	YDR207C (CENPK1137D_4032) — Ume6p	25.411394701263035
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4033	CENPK1137D_4033		Mss4p	YDR208W	CM001525.1	867056	869395	+	reference GFF: annotation.gff	YDR208W (CENPK1137D_4033) — Mss4p	64.24550480482974
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4034	CENPK1137D_4034		hypothetical protein		CM001525.1	869906	870133	+	reference GFF: annotation.gff	CENPK1137D_4034 — hypothetical protein	116.24941474774155
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4035	CENPK1137D_4035		Gcd6p	YDR211W	CM001525.1	883528	885666	+	reference GFF: annotation.gff	YDR211W (CENPK1137D_4035) — Gcd6p	58.809227737208744
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4036	CENPK1137D_4036		Tcp1p	YDR212W	CM001525.1	886031	887710	+	reference GFF: annotation.gff	YDR212W (CENPK1137D_4036) — Tcp1p	160.2713019651403
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4037	CENPK1137D_4037		Upc2p	YDR213W	CM001525.1	888550	891291	+	reference GFF: annotation.gff	YDR213W (CENPK1137D_4037) — Upc2p	8.387648370531593
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4038	CENPK1137D_4038		Aha1p	YDR214W	CM001525.1	891679	892731	+	reference GFF: annotation.gff	YDR214W (CENPK1137D_4038) — Aha1p	822.1133937815381
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4039	CENPK1137D_4039		Adr1p	YDR216W	CM001525.1	893837	897808	+	reference GFF: annotation.gff	YDR216W (CENPK1137D_4039) — Adr1p	65.45823756620062
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4040	CENPK1137D_4040		Rad9p	YDR217C	CM001525.1	898353	902282	-	reference GFF: annotation.gff	YDR217C (CENPK1137D_4040) — Rad9p	18.80537000475199
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4041	CENPK1137D_4041		Spr28p	YDR218C	CM001525.1	902583	903854	-	reference GFF: annotation.gff	YDR218C (CENPK1137D_4041) — Spr28p	31.310863630768363
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4042	CENPK1137D_4042		Trm8p	YDL201W	CM001525.1	98227	99087	+	reference GFF: annotation.gff	YDL201W (CENPK1137D_4042) — Trm8p	73.94631208554237
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4043	CENPK1137D_4043		Mfb1p	YDR219C	CM001525.1	904257	905654	-	reference GFF: annotation.gff	YDR219C (CENPK1137D_4043) — Mfb1p	47.34767361344989
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4044	CENPK1137D_4044		Gtb1p	YDR221W	CM001525.1	906132	908240	+	reference GFF: annotation.gff	YDR221W (CENPK1137D_4044) — Gtb1p	49.80455406609949
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4045	CENPK1137D_4045		hypothetical protein	YDR222W	CM001525.1	908855	910102	+	reference GFF: annotation.gff	YDR222W (CENPK1137D_4045) — hypothetical protein	35.50882611647539
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4046	CENPK1137D_4046		Crf1p	YDR223W	CM001525.1	910900	912303	+	reference GFF: annotation.gff	YDR223W (CENPK1137D_4046) — Crf1p	97.88649674865229
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4047	CENPK1137D_4047		Htb1p	YDR224C	CM001525.1	913118	913513	-	reference GFF: annotation.gff	YDR224C (CENPK1137D_4047) — Htb1p	1624.0622903045873
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4048	CENPK1137D_4048		Hta1p	YDR225W	CM001525.1	914331	914729	+	reference GFF: annotation.gff	YDR225W (CENPK1137D_4048) — Hta1p	1361.2516502433953
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4049	CENPK1137D_4049		Adk1p	YDR226W	CM001525.1	915287	915955	+	reference GFF: annotation.gff	YDR226W (CENPK1137D_4049) — Adk1p	542.712407607294
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4050	CENPK1137D_4050		Sir4p	YDR227W	CM001525.1	916371	920447	+	reference GFF: annotation.gff	YDR227W (CENPK1137D_4050) — Sir4p	22.839741584926788
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4051	CENPK1137D_4051		Pcf11p	YDR228C	CM001525.1	920724	922604	-	reference GFF: annotation.gff	YDR228C (CENPK1137D_4051) — Pcf11p	43.16717084427921
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4052	CENPK1137D_4052		Ivy1p	YDR229W	CM001525.1	923583	924944	+	reference GFF: annotation.gff	YDR229W (CENPK1137D_4052) — Ivy1p	60.028192301738024
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4053	CENPK1137D_4053		Mgt1p	YDL200C	CM001525.1	99167	99733	-	reference GFF: annotation.gff	YDL200C (CENPK1137D_4053) — Mgt1p	245.84826258232943
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4054	CENPK1137D_4054		Cox20p	YDR231C	CM001525.1	925091	925708	-	reference GFF: annotation.gff	YDR231C (CENPK1137D_4054) — Cox20p	248.70579058991837
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4055	CENPK1137D_4055		Hem1p	YDR232W	CM001525.1	926250	926801	+	reference GFF: annotation.gff	YDR232W (CENPK1137D_4055) — Hem1p	121.43744936036217
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4056	CENPK1137D_4056		Hem1p	YDR232W	CM001525.1	927024	927902	+	reference GFF: annotation.gff	YDR232W (CENPK1137D_4056) — Hem1p	193.2053223490464
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4057	CENPK1137D_4057		Rtn1p	YDR233C	CM001525.1	928271	929158	-	reference GFF: annotation.gff	YDR233C (CENPK1137D_4057) — Rtn1p	764.9886411928459
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4058	CENPK1137D_4058		Lys4p	YDR234W	CM001525.1	930059	932140	+	reference GFF: annotation.gff	YDR234W (CENPK1137D_4058) — Lys4p	143.40317082051428
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4059	CENPK1137D_4059		Prp42p	YDR235W	CM001525.1	932434	934068	+	reference GFF: annotation.gff	YDR235W (CENPK1137D_4059) — Prp42p	25.645858945950966
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4060	CENPK1137D_4060		Fmn1p	YDR236C	CM001525.1	934166	934822	-	reference GFF: annotation.gff	YDR236C (CENPK1137D_4060) — Fmn1p	120.38643458112135
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4061	CENPK1137D_4061		Mrpl7p	YDR237W	CM001525.1	935545	936423	+	reference GFF: annotation.gff	YDR237W (CENPK1137D_4061) — Mrpl7p	98.43739379798647
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4062	CENPK1137D_4062		Sec26p	YDR238C	CM001525.1	936825	939746	-	reference GFF: annotation.gff	YDR238C (CENPK1137D_4062) — Sec26p	75.82993667584067
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4063	CENPK1137D_4063		hypothetical protein	YDR239C	CM001525.1	939986	942349	-	reference GFF: annotation.gff	YDR239C (CENPK1137D_4063) — hypothetical protein	22.186456670089747
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4064	CENPK1137D_4064		hypothetical protein	YDL199C	CM001525.1	99956	102019	-	reference GFF: annotation.gff	YDL199C (CENPK1137D_4064) — hypothetical protein	66.38174867608977
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4065	CENPK1137D_4065		Snu56p	YDR240C	CM001525.1	942603	944081	-	reference GFF: annotation.gff	YDR240C (CENPK1137D_4065) — Snu56p	20.955012182223804
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4066	CENPK1137D_4066		Amd2p	YDR242W	CM001525.1	945736	947385	+	reference GFF: annotation.gff	YDR242W (CENPK1137D_4066) — Amd2p	34.081935198193094
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4067	CENPK1137D_4067		Prp28p	YDR243C	CM001525.1	947447	949213	-	reference GFF: annotation.gff	YDR243C (CENPK1137D_4067) — Prp28p	15.158653843194156
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4068	CENPK1137D_4068		Pex5p	YDR244W	CM001525.1	949492	951330	+	reference GFF: annotation.gff	YDR244W (CENPK1137D_4068) — Pex5p	68.93670465167263
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4069	CENPK1137D_4069		Mnn10p	YDR245W	CM001525.1	951729	952910	+	reference GFF: annotation.gff	YDR245W (CENPK1137D_4069) — Mnn10p	109.38990935734088
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4070	CENPK1137D_4070		Trs23p	YDR246W	CM001525.1	953217	953876	+	reference GFF: annotation.gff	YDR246W (CENPK1137D_4070) — Trs23p	142.3621981470659
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4071	CENPK1137D_4071		Vhs1p	YDR247W	CM001525.1	954940	956325	+	reference GFF: annotation.gff	YDR247W (CENPK1137D_4071) — Vhs1p	72.24350353731704
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4072	CENPK1137D_4072		hypothetical protein	YDR248C	CM001525.1	956684	957265	-	reference GFF: annotation.gff	YDR248C (CENPK1137D_4072) — hypothetical protein	146.98420519569353
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4073	CENPK1137D_4073		hypothetical protein	YDR249C	CM001525.1	957607	958728	-	reference GFF: annotation.gff	YDR249C (CENPK1137D_4073) — hypothetical protein	16.123550097428886
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4074	CENPK1137D_4074		Pam1p	YDR251W	CM001525.1	959539	962031	+	reference GFF: annotation.gff	YDR251W (CENPK1137D_4074) — Pam1p	54.002364079710325
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4075	CENPK1137D_4075		Ggc1p	YDL198C	CM001525.1	102315	103217	-	reference GFF: annotation.gff	YDL198C (CENPK1137D_4075) — Ggc1p	108.55585278452817
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4076	CENPK1137D_4076		Btt1p	YDR252W	CM001525.1	962337	962786	+	reference GFF: annotation.gff	YDR252W (CENPK1137D_4076) — Btt1p	33.65697341267946
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4077	CENPK1137D_4077		Met32p	YDR253C	CM001525.1	962915	963490	-	reference GFF: annotation.gff	YDR253C (CENPK1137D_4077) — Met32p	163.12335204351305
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4078	CENPK1137D_4078		Chl4p	YDR254W	CM001525.1	964038	965414	+	reference GFF: annotation.gff	YDR254W (CENPK1137D_4078) — Chl4p	24.951459955538816
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4079	CENPK1137D_4079		Rmd5p	YDR255C	CM001525.1	965480	966745	-	reference GFF: annotation.gff	YDR255C (CENPK1137D_4079) — Rmd5p	39.10252637794842
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4080	CENPK1137D_4080		Cta1p	YDR256C	CM001525.1	967056	968603	-	reference GFF: annotation.gff	YDR256C (CENPK1137D_4080) — Cta1p	848.7623382412626
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4081	CENPK1137D_4081		Rkm4p	YDR257C	CM001525.1	968913	970397	-	reference GFF: annotation.gff	YDR257C (CENPK1137D_4081) — Rkm4p	26.536502606517754
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4082	CENPK1137D_4082		Hsp78p	YDR258C	CM001525.1	970731	973166	-	reference GFF: annotation.gff	YDR258C (CENPK1137D_4082) — Hsp78p	517.0821962108082
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4083	CENPK1137D_4083		Yap6p	YDR259C	CM001525.1	973554	974702	-	reference GFF: annotation.gff	YDR259C (CENPK1137D_4083) — Yap6p	32.831904003520364
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4084	CENPK1137D_4084		Swm1p	YDR260C	CM001525.1	975637	976149	-	reference GFF: annotation.gff	YDR260C (CENPK1137D_4084) — Swm1p	89.6644515867354
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4085	CENPK1137D_4085		Exg2p	YDR261C	CM001525.1	976441	978129	-	reference GFF: annotation.gff	YDR261C (CENPK1137D_4085) — Exg2p	22.085935779980105
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4086	CENPK1137D_4086		Asf2p	YDL197C	CM001525.1	103583	105160	-	reference GFF: annotation.gff	YDL197C (CENPK1137D_4086) — Asf2p	100.77896031363146
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4087	CENPK1137D_4087		hypothetical protein	YDR262W	CM001525.1	991777	992595	+	reference GFF: annotation.gff	YDR262W (CENPK1137D_4087) — hypothetical protein	711.6319775289776
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4088	CENPK1137D_4088		Din7p	YDR263C	CM001525.1	992885	994177	-	reference GFF: annotation.gff	YDR263C (CENPK1137D_4088) — Din7p	15.83500295904615
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4089	CENPK1137D_4089		Akr1p	YDR264C	CM001525.1	994672	996966	-	reference GFF: annotation.gff	YDR264C (CENPK1137D_4089) — Akr1p	67.27728345562834
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4090	CENPK1137D_4090		Pex10p	YDR265W	CM001525.1	997507	998520	+	reference GFF: annotation.gff	YDR265W (CENPK1137D_4090) — Pex10p	58.916299612925094
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4091	CENPK1137D_4091		hypothetical protein	YDR266C	CM001525.1	998747	1000666	-	reference GFF: annotation.gff	YDR266C (CENPK1137D_4091) — hypothetical protein	27.9744375370144
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4092	CENPK1137D_4092		Cia1p	YDR267C	CM001525.1	1001153	1002145	-	reference GFF: annotation.gff	YDR267C (CENPK1137D_4092) — Cia1p	45.05108475429988
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4093	CENPK1137D_4093		Msw1p	YDR268W	CM001525.1	1002647	1003786	+	reference GFF: annotation.gff	YDR268W (CENPK1137D_4093) — Msw1p	22.511791427340434
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4094	CENPK1137D_4094		Ccc2p	YDR270W	CM001525.1	1004318	1007332	+	reference GFF: annotation.gff	YDR270W (CENPK1137D_4094) — Ccc2p	36.7919651318815
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4095	CENPK1137D_4095		Glo2p	YDR272W	CM001525.1	1007653	1008477	+	reference GFF: annotation.gff	YDR272W (CENPK1137D_4095) — Glo2p	239.50846231548164
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4096	CENPK1137D_4096		Don1p	YDR273W	CM001525.1	1008819	1009916	+	reference GFF: annotation.gff	YDR273W (CENPK1137D_4096) — Don1p	25.28870953138484
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4097	CENPK1137D_4097		Sec31p	YDL195W	CM001525.1	105874	109653	+	reference GFF: annotation.gff	YDL195W (CENPK1137D_4097) — Sec31p	92.37859766046282
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4098	CENPK1137D_4098		Bsc2p	YDR275W	CM001525.1	1010898	1011605	+	reference GFF: annotation.gff	YDR275W (CENPK1137D_4098) — Bsc2p	291.3689259066119
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4099	CENPK1137D_4099		Pmp3p	YDR276C	CM001525.1	1012122	1012289	-	reference GFF: annotation.gff	YDR276C (CENPK1137D_4099) — Pmp3p	4094.430917390693
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4100	CENPK1137D_4100		Mth1p	YDR277C	CM001525.1	1013047	1014348	-	reference GFF: annotation.gff	YDR277C (CENPK1137D_4100) — Mth1p	151.1160192587983
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4101	CENPK1137D_4101		Rnh202p	YDR279W	CM001525.1	1018014	1019066	+	reference GFF: annotation.gff	YDR279W (CENPK1137D_4101) — Rnh202p	49.67573236360177
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4102	CENPK1137D_4102		Rrp45p	YDR280W	CM001525.1	1019393	1020310	+	reference GFF: annotation.gff	YDR280W (CENPK1137D_4102) — Rrp45p	49.03725701466098
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4103	CENPK1137D_4103		Phm6p	YDR281C	CM001525.1	1020653	1020967	-	reference GFF: annotation.gff	YDR281C (CENPK1137D_4103) — Phm6p	18.25312050158542
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4104	CENPK1137D_4104		hypothetical protein	YDR282C	CM001525.1	1022157	1023401	-	reference GFF: annotation.gff	YDR282C (CENPK1137D_4104) — hypothetical protein	47.42163924611128
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4105	CENPK1137D_4105		Gcn2p	YDR283C	CM001525.1	1023716	1028695	-	reference GFF: annotation.gff	YDR283C (CENPK1137D_4105) — Gcn2p	17.88167513140182
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4106	CENPK1137D_4106		Dpp1p	YDR284C	CM001525.1	1029196	1030065	-	reference GFF: annotation.gff	YDR284C (CENPK1137D_4106) — Dpp1p	109.44964055176894
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4107	CENPK1137D_4107		Zip1p	YDR285W	CM001525.1	1031082	1033709	+	reference GFF: annotation.gff	YDR285W (CENPK1137D_4107) — Zip1p	16.809276105076783
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4108	CENPK1137D_4108		Snf3p	YDL194W	CM001525.1	110251	112905	+	reference GFF: annotation.gff	YDL194W (CENPK1137D_4108) — Snf3p	34.438711024901146
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4109	CENPK1137D_4109		hypothetical protein	YDR286C	CM001525.1	1033877	1034221	-	reference GFF: annotation.gff	YDR286C (CENPK1137D_4109) — hypothetical protein	113.40936693402863
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4110	CENPK1137D_4110		Inm2p	YDR287W	CM001525.1	1034641	1035519	+	reference GFF: annotation.gff	YDR287W (CENPK1137D_4110) — Inm2p	111.99846101488899
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4111	CENPK1137D_4111		Nse3p	YDR288W	CM001525.1	1035841	1036752	+	reference GFF: annotation.gff	YDR288W (CENPK1137D_4111) — Nse3p	50.590023084665305
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4112	CENPK1137D_4112		Rtt103p	YDR289C	CM001525.1	1036926	1038155	-	reference GFF: annotation.gff	YDR289C (CENPK1137D_4112) — Rtt103p	63.84791704302337
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4113	CENPK1137D_4113		Hrq1p	YDR291W	CM001525.1	1038374	1041607	+	reference GFF: annotation.gff	YDR291W (CENPK1137D_4113) — Hrq1p	17.735650028068825
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4114	CENPK1137D_4114		Srp101p	YDR292C	CM001525.1	1041792	1043657	-	reference GFF: annotation.gff	YDR292C (CENPK1137D_4114) — Srp101p	67.41315012319907
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4115	CENPK1137D_4115		Ssd1p	YDR293C	CM001525.1	1044284	1048036	-	reference GFF: annotation.gff	YDR293C (CENPK1137D_4115) — Ssd1p	146.44026867871347
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4116	CENPK1137D_4116		Dpl1p	YDR294C	CM001525.1	1049103	1050872	-	reference GFF: annotation.gff	YDR294C (CENPK1137D_4116) — Dpl1p	168.52255755359982
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4117	CENPK1137D_4117		Hda2p	YDR295C	CM001525.1	1051267	1053291	-	reference GFF: annotation.gff	YDR295C (CENPK1137D_4117) — Hda2p	26.8701763047729
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4118	CENPK1137D_4118		Mhr1p	YDR296W	CM001525.1	1053855	1054535	+	reference GFF: annotation.gff	YDR296W (CENPK1137D_4118) — Mhr1p	129.11724381883272
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4119	CENPK1137D_4119		Nus1p	YDL193W	CM001525.1	113343	114470	+	reference GFF: annotation.gff	YDL193W (CENPK1137D_4119) — Nus1p	96.22671919848518
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4120	CENPK1137D_4120		Sur2p	YDR297W	CM001525.1	1055194	1056243	+	reference GFF: annotation.gff	YDR297W (CENPK1137D_4120) — Sur2p	122.74110542163659
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4121	CENPK1137D_4121		Atp5p	YDR298C	CM001525.1	1056818	1057456	-	reference GFF: annotation.gff	YDR298C (CENPK1137D_4121) — Atp5p	578.2871996766457
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4122	CENPK1137D_4122		Bfr2p	YDR299W	CM001525.1	1058269	1059873	+	reference GFF: annotation.gff	YDR299W (CENPK1137D_4122) — Bfr2p	39.66839545523488
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4123	CENPK1137D_4123		Pro1p	YDR300C	CM001525.1	1060147	1061433	-	reference GFF: annotation.gff	YDR300C (CENPK1137D_4123) — Pro1p	59.05879173035569
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4124	CENPK1137D_4124		Cft1p	YDR301W	CM001525.1	1061994	1066067	+	reference GFF: annotation.gff	YDR301W (CENPK1137D_4124) — Cft1p	11.1184773485267
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4125	CENPK1137D_4125		Gpi11p	YDR302W	CM001525.1	1066373	1067032	+	reference GFF: annotation.gff	YDR302W (CENPK1137D_4125) — Gpi11p	65.86907675461258
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4126	CENPK1137D_4126		Rsc3p	YDR303C	CM001525.1	1067371	1070028	-	reference GFF: annotation.gff	YDR303C (CENPK1137D_4126) — Rsc3p	20.101747664645842
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4127	CENPK1137D_4127		Cpr5p	YDR304C	CM001525.1	1070522	1071199	-	reference GFF: annotation.gff	YDR304C (CENPK1137D_4127) — Cpr5p	246.75988988032566
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4128	CENPK1137D_4128		Hnt2p	YDR305C	CM001525.1	1071388	1072097	-	reference GFF: annotation.gff	YDR305C (CENPK1137D_4128) — Hnt2p	95.0058932599696
RNA:GENE:SC_CENPK_GCA000269885:CENPK1137D_4129	CENPK1137D_4129		hypothetical protein	YDR306C	CM001525.1	1072377	1073363	-	reference GFF: annotation.gff	YDR306C (CENPK1137D_4129) — hypothetical protein	74.73644045537571
