feature_id	gene_id	gene_name	gene_product	ortholog_or_alias	chrom	start	end	strand	annotation_source	display_label	ECOLI-B36-RPMI
RNA:GENE:EC_B36_GCF900622635:EW036_RS19895	EW036_RS19895	ecpR	ECP biosynthesis operon DNA-binding transcriptional regulator EcpR		NZ_LR130545.1	3947090	3947632	+	reference GFF: annotation.gff	ecpR (EW036_RS19895) — ECP biosynthesis operon DNA-binding transcriptional regulator EcpR	11.591278430200038
RNA:GENE:EC_B36_GCF900622635:EW036_RS19900	EW036_RS19900	ecpA	common pilus major fimbrillin subunit EcpA		NZ_LR130545.1	3947707	3948294	+	reference GFF: annotation.gff	ecpA (EW036_RS19900) — common pilus major fimbrillin subunit EcpA	15.361739461865048
RNA:GENE:EC_B36_GCF900622635:EW036_RS19905	EW036_RS19905	ecpB	fimbrial chaperone EcpB		NZ_LR130545.1	3948351	3949019	+	reference GFF: annotation.gff	ecpB (EW036_RS19905) — fimbrial chaperone EcpB	4.955447106246133
RNA:GENE:EC_B36_GCF900622635:EW036_RS19910	EW036_RS19910	ecpC	fimbrial usher EcpC		NZ_LR130545.1	3949045	3951570	+	reference GFF: annotation.gff	ecpC (EW036_RS19910) — fimbrial usher EcpC	3.823160963256402
RNA:GENE:EC_B36_GCF900622635:EW036_RS19915	EW036_RS19915	ecpD	fimbrial adhesin EcpD		NZ_LR130545.1	3951560	3953203	+	reference GFF: annotation.gff	ecpD (EW036_RS19915) — fimbrial adhesin EcpD	8.942922871998933
RNA:GENE:EC_B36_GCF900622635:EW036_RS19920	EW036_RS19920	ecpE	fimbrial chaperone EcpE		NZ_LR130545.1	3953172	3953882	+	reference GFF: annotation.gff	ecpE (EW036_RS19920) — fimbrial chaperone EcpE	7.163019549773504
RNA:GENE:EC_B36_GCF900622635:EW036_RS19925	EW036_RS19925	ykgJ	YkgJ family cysteine cluster protein		NZ_LR130545.1	3954189	3954518	+	reference GFF: annotation.gff	ykgJ (EW036_RS19925) — YkgJ family cysteine cluster protein	13.685913338752494
RNA:GENE:EC_B36_GCF900622635:EW036_RS19930	EW036_RS19930		tail fiber assembly protein		NZ_LR130545.1	3954574	3954693	-	reference GFF: annotation.gff	EW036_RS19930 — tail fiber assembly protein	32.83163253073072
RNA:GENE:EC_B36_GCF900622635:EW036_RS19935	EW036_RS19935	yagU	YagU family protein		NZ_LR130545.1	3954767	3955381	-	reference GFF: annotation.gff	yagU (EW036_RS19935) — YagU family protein	266.48113875627
RNA:GENE:EC_B36_GCF900622635:EW036_RS19940	EW036_RS19940		hypothetical protein		NZ_LR130545.1	3955596	3955781	-	reference GFF: annotation.gff	EW036_RS19940 — hypothetical protein	10.332535808255145
RNA:GENE:EC_B36_GCF900622635:EW036_RS19960	EW036_RS19960		nucleotidyl transferase AbiEii/AbiGii toxin family protein		NZ_LR130545.1	3957699	3958619	-	reference GFF: annotation.gff	EW036_RS19960 — nucleotidyl transferase AbiEii/AbiGii toxin family protein	23.78839188688839
RNA:GENE:EC_B36_GCF900622635:EW036_RS19965	EW036_RS19965		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein		NZ_LR130545.1	3958606	3959388	-	reference GFF: annotation.gff	EW036_RS19965 — type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein	36.01937818061664
RNA:GENE:EC_B36_GCF900622635:EW036_RS19970	EW036_RS19970		type I restriction endonuclease subunit R		NZ_LR130545.1	3959672	3962770	+	reference GFF: annotation.gff	EW036_RS19970 — type I restriction endonuclease subunit R	49.86023668634099
RNA:GENE:EC_B36_GCF900622635:EW036_RS19975	EW036_RS19975		HsdM family class I SAM-dependent methyltransferase		NZ_LR130545.1	3962764	3964401	+	reference GFF: annotation.gff	EW036_RS19975 — HsdM family class I SAM-dependent methyltransferase	55.14470576054119
RNA:GENE:EC_B36_GCF900622635:EW036_RS19980	EW036_RS19980		restriction endonuclease subunit S		NZ_LR130545.1	3964391	3965638	+	reference GFF: annotation.gff	EW036_RS19980 — restriction endonuclease subunit S	125.12055080308963
RNA:GENE:EC_B36_GCF900622635:EW036_RS19990	EW036_RS19990		hypothetical protein		NZ_LR130545.1	3965981	3966451	+	reference GFF: annotation.gff	EW036_RS19990 — hypothetical protein	1.3261184492760585
RNA:GENE:EC_B36_GCF900622635:EW036_RS20010	EW036_RS20010	proA	glutamate-5-semialdehyde dehydrogenase		NZ_LR130545.1	3967005	3968258	-	reference GFF: annotation.gff	proA (EW036_RS20010) — glutamate-5-semialdehyde dehydrogenase	14.789368837509697
RNA:GENE:EC_B36_GCF900622635:EW036_RS20015	EW036_RS20015	proB	glutamate 5-kinase		NZ_LR130545.1	3968270	3969373	-	reference GFF: annotation.gff	proB (EW036_RS20015) — glutamate 5-kinase	17.669197782975438
RNA:GENE:EC_B36_GCF900622635:EW036_RS20020	EW036_RS20020	phoE	phosphoporin PhoE		NZ_LR130545.1	3969662	3970717	+	reference GFF: annotation.gff	phoE (EW036_RS20020) — phosphoporin PhoE	0.18199352844085764
RNA:GENE:EC_B36_GCF900622635:EW036_RS20025	EW036_RS20025	crl	sigma factor-binding protein Crl		NZ_LR130545.1	3970756	3971157	-	reference GFF: annotation.gff	crl (EW036_RS20025) — sigma factor-binding protein Crl	264.9717121246087
RNA:GENE:EC_B36_GCF900622635:EW036_RS20030	EW036_RS20030	frsA	esterase FrsA		NZ_LR130545.1	3971215	3972459	-	reference GFF: annotation.gff	frsA (EW036_RS20030) — esterase FrsA	44.26433442579857
RNA:GENE:EC_B36_GCF900622635:EW036_RS20035	EW036_RS20035	gpt	xanthine phosphoribosyltransferase		NZ_LR130545.1	3972551	3973009	-	reference GFF: annotation.gff	gpt (EW036_RS20035) — xanthine phosphoribosyltransferase	21.14455530434435
RNA:GENE:EC_B36_GCF900622635:EW036_RS20040	EW036_RS20040	pepD	cytosol nonspecific dipeptidase		NZ_LR130545.1	3973270	3974727	+	reference GFF: annotation.gff	pepD (EW036_RS20040) — cytosol nonspecific dipeptidase	233.2123491116946
RNA:GENE:EC_B36_GCF900622635:EW036_RS20045	EW036_RS20045	prfH	peptide chain release factor H		NZ_LR130545.1	3974783	3975397	-	reference GFF: annotation.gff	prfH (EW036_RS20045) — peptide chain release factor H	2.421845588227608
RNA:GENE:EC_B36_GCF900622635:EW036_RS20050	EW036_RS20050		RNA ligase RtcB family protein		NZ_LR130545.1	3975394	3976533	-	reference GFF: annotation.gff	EW036_RS20050 — RNA ligase RtcB family protein	3.0345026215823006
RNA:GENE:EC_B36_GCF900622635:EW036_RS20055	EW036_RS20055	yafP	GNAT family N-acetyltransferase		NZ_LR130545.1	3976723	3977175	-	reference GFF: annotation.gff	yafP (EW036_RS20055) — GNAT family N-acetyltransferase	11.66686990269869
RNA:GENE:EC_B36_GCF900622635:EW036_RS20060	EW036_RS20060	dinB	DNA polymerase IV		NZ_LR130545.1	3977172	3978227	-	reference GFF: annotation.gff	dinB (EW036_RS20060) — DNA polymerase IV	16.879899762889547
RNA:GENE:EC_B36_GCF900622635:EW036_RS20065	EW036_RS20065	lafU	putative lateral flagellar export/assembly protein LafU		NZ_LR130545.1	3978298	3979221	-	reference GFF: annotation.gff	lafU (EW036_RS20065) — putative lateral flagellar export/assembly protein LafU	0.6759759627803285
RNA:GENE:EC_B36_GCF900622635:EW036_RS20070	EW036_RS20070	motA	flagellar motor stator protein MotA		NZ_LR130545.1	3979224	3980087	-	reference GFF: annotation.gff	motA (EW036_RS20070) — flagellar motor stator protein MotA	0.6673096042831448
RNA:GENE:EC_B36_GCF900622635:EW036_RS20075	EW036_RS20075		FliA/WhiG family RNA polymerase sigma factor		NZ_LR130545.1	3980100	3980816	-	reference GFF: annotation.gff	EW036_RS20075 — FliA/WhiG family RNA polymerase sigma factor	0.26804067787105396
RNA:GENE:EC_B36_GCF900622635:EW036_RS20080	EW036_RS20080		flagellar basal body-associated FliL family protein		NZ_LR130545.1	3980836	3981303	-	reference GFF: annotation.gff	EW036_RS20080 — flagellar basal body-associated FliL family protein	0.3079890481306822
RNA:GENE:EC_B36_GCF900622635:EW036_RS20085	EW036_RS20085		flagellar hook-length control protein FliK		NZ_LR130545.1	3981311	3982372	-	reference GFF: annotation.gff	EW036_RS20085 — flagellar hook-length control protein FliK	0.31668930372759413
RNA:GENE:EC_B36_GCF900622635:EW036_RS20090	EW036_RS20090		hypothetical protein		NZ_LR130545.1	3982369	3982680	-	reference GFF: annotation.gff	EW036_RS20090 — hypothetical protein	0.0
RNA:GENE:EC_B36_GCF900622635:EW036_RS20095	EW036_RS20095	fliS	flagellar export chaperone FliS		NZ_LR130545.1	3982685	3983077	-	reference GFF: annotation.gff	fliS (EW036_RS20095) — flagellar export chaperone FliS	0.48902077871131217
RNA:GENE:EC_B36_GCF900622635:EW036_RS20100	EW036_RS20100	fliD	flagellar filament capping protein FliD		NZ_LR130545.1	3983100	3984416	-	reference GFF: annotation.gff	fliD (EW036_RS20100) — flagellar filament capping protein FliD	0.36481618457392884
RNA:GENE:EC_B36_GCF900622635:EW036_RS20110	EW036_RS20110	lafA	lateral flagellin LafA		NZ_LR130545.1	3984826	3985740	-	reference GFF: annotation.gff	lafA (EW036_RS20110) — lateral flagellin LafA	0.5776056902647547
RNA:GENE:EC_B36_GCF900622635:EW036_RS20115	EW036_RS20115		transcriptional regulator		NZ_LR130545.1	3986226	3987068	+	reference GFF: annotation.gff	EW036_RS20115 — transcriptional regulator	1.4248603650173908
RNA:GENE:EC_B36_GCF900622635:EW036_RS20120	EW036_RS20120		hypothetical protein		NZ_LR130545.1	3987127	3988104	-	reference GFF: annotation.gff	EW036_RS20120 — hypothetical protein	1.4738126229566388
RNA:GENE:EC_B36_GCF900622635:EW036_RS20125	EW036_RS20125	flgL	flagellar hook-associated protein FlgL		NZ_LR130545.1	3988121	3989050	-	reference GFF: annotation.gff	flgL (EW036_RS20125) — flagellar hook-associated protein FlgL	2.273157877816132
RNA:GENE:EC_B36_GCF900622635:EW036_RS20130	EW036_RS20130	flgK	flagellar hook-associated protein FlgK		NZ_LR130545.1	3989065	3990441	-	reference GFF: annotation.gff	flgK (EW036_RS20130) — flagellar hook-associated protein FlgK	2.5122243925953684
RNA:GENE:EC_B36_GCF900622635:EW036_RS20135	EW036_RS20135		rod-binding protein		NZ_LR130545.1	3990631	3990930	-	reference GFF: annotation.gff	EW036_RS20135 — rod-binding protein	2.0820059653634115
RNA:GENE:EC_B36_GCF900622635:EW036_RS20140	EW036_RS20140		flagellar basal body P-ring protein FlgI		NZ_LR130545.1	3990930	3992030	-	reference GFF: annotation.gff	EW036_RS20140 — flagellar basal body P-ring protein FlgI	0.785497953815582
RNA:GENE:EC_B36_GCF900622635:EW036_RS20145	EW036_RS20145	flgH	flagellar basal body L-ring protein FlgH		NZ_LR130545.1	3992045	3992710	-	reference GFF: annotation.gff	flgH (EW036_RS20145) — flagellar basal body L-ring protein FlgH	0.5771326307313683
RNA:GENE:EC_B36_GCF900622635:EW036_RS20150	EW036_RS20150	flgG	flagellar basal-body rod protein FlgG		NZ_LR130545.1	3992793	3993578	-	reference GFF: annotation.gff	flgG (EW036_RS20150) — flagellar basal-body rod protein FlgG	0.9169139600837102
RNA:GENE:EC_B36_GCF900622635:EW036_RS20155	EW036_RS20155		flagellar basal body rod protein FlgF		NZ_LR130545.1	3993657	3994394	-	reference GFF: annotation.gff	EW036_RS20155 — flagellar basal body rod protein FlgF	0.4557236321933672
RNA:GENE:EC_B36_GCF900622635:EW036_RS20160	EW036_RS20160	flgE	flagellar hook protein FlgE		NZ_LR130545.1	3994394	3995596	-	reference GFF: annotation.gff	flgE (EW036_RS20160) — flagellar hook protein FlgE	0.6390196709344826
RNA:GENE:EC_B36_GCF900622635:EW036_RS20165	EW036_RS20165		flagellar hook capping FlgD N-terminal domain-containing protein		NZ_LR130545.1	3995868	3996581	-	reference GFF: annotation.gff	EW036_RS20165 — flagellar hook capping FlgD N-terminal domain-containing protein	0.4037503488099699
RNA:GENE:EC_B36_GCF900622635:EW036_RS20170	EW036_RS20170	flgC	flagellar basal body rod protein FlgC		NZ_LR130545.1	3996581	3997012	-	reference GFF: annotation.gff	flgC (EW036_RS20170) — flagellar basal body rod protein FlgC	0.11121826738052412
RNA:GENE:EC_B36_GCF900622635:EW036_RS20175	EW036_RS20175		flagellar basal body protein		NZ_LR130545.1	3997015	3997350	-	reference GFF: annotation.gff	EW036_RS20175 — flagellar basal body protein	0.0
RNA:GENE:EC_B36_GCF900622635:EW036_RS20180	EW036_RS20180	flgA	flagellar basal body P-ring formation chaperone FlgA		NZ_LR130545.1	3997432	3998169	+	reference GFF: annotation.gff	flgA (EW036_RS20180) — flagellar basal body P-ring formation chaperone FlgA	2.539031665077331
RNA:GENE:EC_B36_GCF900622635:EW036_RS20185	EW036_RS20185	flgM	flagellar biosynthesis anti-sigma factor FlgM		NZ_LR130545.1	3998251	3998529	+	reference GFF: annotation.gff	flgM (EW036_RS20185) — flagellar biosynthesis anti-sigma factor FlgM	0.6888357205503429
RNA:GENE:EC_B36_GCF900622635:EW036_RS20190	EW036_RS20190	flgN	flagellar protein FlgN		NZ_LR130545.1	3998542	3998970	+	reference GFF: annotation.gff	flgN (EW036_RS20190) — flagellar protein FlgN	1.231956192522729
RNA:GENE:EC_B36_GCF900622635:EW036_RS20195	EW036_RS20195		hypothetical protein		NZ_LR130545.1	3999098	4000030	+	reference GFF: annotation.gff	EW036_RS20195 — hypothetical protein	0.5149656110223624
RNA:GENE:EC_B36_GCF900622635:EW036_RS20200	EW036_RS20200		glycosyltransferase		NZ_LR130545.1	4000077	4002515	+	reference GFF: annotation.gff	EW036_RS20200 — glycosyltransferase	0.2166909416122389
RNA:GENE:EC_B36_GCF900622635:EW036_RS20205	EW036_RS20205		hypothetical protein		NZ_LR130545.1	4003018	4003398	+	reference GFF: annotation.gff	EW036_RS20205 — hypothetical protein	3.783172559715467
RNA:GENE:EC_B36_GCF900622635:EW036_RS20210	EW036_RS20210		hypothetical protein		NZ_LR130545.1	4004423	4004971	+	reference GFF: annotation.gff	EW036_RS20210 — hypothetical protein	1.2252241914706918
RNA:GENE:EC_B36_GCF900622635:EW036_RS20215	EW036_RS20215		hypothetical protein		NZ_LR130545.1	4005059	4005406	+	reference GFF: annotation.gff	EW036_RS20215 — hypothetical protein	4.418049793874614
RNA:GENE:EC_B36_GCF900622635:EW036_RS20220	EW036_RS20220		adenylyltransferase/cytidyltransferase family protein		NZ_LR130545.1	4005426	4005821	-	reference GFF: annotation.gff	EW036_RS20220 — adenylyltransferase/cytidyltransferase family protein	0.4853160758422871
RNA:GENE:EC_B36_GCF900622635:EW036_RS20225	EW036_RS20225	fliJ	flagellar export protein FliJ		NZ_LR130545.1	4005824	4006258	-	reference GFF: annotation.gff	fliJ (EW036_RS20225) — flagellar export protein FliJ	0.0
RNA:GENE:EC_B36_GCF900622635:EW036_RS20230	EW036_RS20230	fliI	flagellar protein export ATPase FliI		NZ_LR130545.1	4006261	4007601	-	reference GFF: annotation.gff	fliI (EW036_RS20230) — flagellar protein export ATPase FliI	0.179143517928361
RNA:GENE:EC_B36_GCF900622635:EW036_RS20235	EW036_RS20235	fliH	flagellar assembly protein FliH		NZ_LR130545.1	4007594	4008304	-	reference GFF: annotation.gff	fliH (EW036_RS20235) — flagellar assembly protein FliH	0.3378782806496935
RNA:GENE:EC_B36_GCF900622635:EW036_RS20240	EW036_RS20240		flagellar motor switch protein FliG		NZ_LR130545.1	4008308	4009318	-	reference GFF: annotation.gff	EW036_RS20240 — flagellar motor switch protein FliG	0.712852989738671
RNA:GENE:EC_B36_GCF900622635:EW036_RS20245	EW036_RS20245	fliF	flagellar basal-body MS-ring/collar protein FliF		NZ_LR130545.1	4009296	4010942	-	reference GFF: annotation.gff	fliF (EW036_RS20245) — flagellar basal-body MS-ring/collar protein FliF	0.29172004558826
RNA:GENE:EC_B36_GCF900622635:EW036_RS20250	EW036_RS20250		flagellar hook-basal body complex protein FliE		NZ_LR130545.1	4010947	4011288	-	reference GFF: annotation.gff	EW036_RS20250 — flagellar hook-basal body complex protein FliE	0.0
RNA:GENE:EC_B36_GCF900622635:EW036_RS20255	EW036_RS20255		sigma-54 interaction domain-containing protein		NZ_LR130545.1	4011303	4012289	-	reference GFF: annotation.gff	EW036_RS20255 — sigma-54 interaction domain-containing protein	0.09735824013857432
RNA:GENE:EC_B36_GCF900622635:EW036_RS20260	EW036_RS20260		FliM/FliN family flagellar motor switch protein		NZ_LR130545.1	4012676	4013527	+	reference GFF: annotation.gff	EW036_RS20260 — FliM/FliN family flagellar motor switch protein	0.05639236092533618
RNA:GENE:EC_B36_GCF900622635:EW036_RS20265	EW036_RS20265		FliM/FliN family flagellar motor switch protein		NZ_LR130545.1	4013520	4013891	+	reference GFF: annotation.gff	EW036_RS20265 — FliM/FliN family flagellar motor switch protein	0.0
RNA:GENE:EC_B36_GCF900622635:EW036_RS20270	EW036_RS20270	fliP	flagellar type III secretion system pore protein FliP		NZ_LR130545.1	4013888	4014640	+	reference GFF: annotation.gff	fliP (EW036_RS20270) — flagellar type III secretion system pore protein FliP	0.31903248013536806
RNA:GENE:EC_B36_GCF900622635:EW036_RS20275	EW036_RS20275		flagellar biosynthetic protein FliQ		NZ_LR130545.1	4014643	4014915	+	reference GFF: annotation.gff	EW036_RS20275 — flagellar biosynthetic protein FliQ	0.17599374178896127
RNA:GENE:EC_B36_GCF900622635:EW036_RS20280	EW036_RS20280	fliR	flagellar biosynthetic protein FliR		NZ_LR130545.1	4014917	4015699	+	reference GFF: annotation.gff	fliR (EW036_RS20280) — flagellar biosynthetic protein FliR	0.5522562242343266
RNA:GENE:EC_B36_GCF900622635:EW036_RS20285	EW036_RS20285	flhB	flagellar type III secretion system protein FlhB		NZ_LR130545.1	4015689	4016828	+	reference GFF: annotation.gff	flhB (EW036_RS20285) — flagellar type III secretion system protein FlhB	0.37931282769778757
RNA:GENE:EC_B36_GCF900622635:EW036_RS20290	EW036_RS20290	flhA	flagellar biosynthesis protein FlhA		NZ_LR130545.1	4016812	4018905	+	reference GFF: annotation.gff	flhA (EW036_RS20290) — flagellar biosynthesis protein FlhA	0.8948449707865668
RNA:GENE:EC_B36_GCF900622635:EW036_RS20295	EW036_RS20295	rayT	REP-associated tyrosine transposase RayT		NZ_LR130545.1	4019125	4019622	-	reference GFF: annotation.gff	rayT (EW036_RS20295) — REP-associated tyrosine transposase RayT	3.955618377196472
RNA:GENE:EC_B36_GCF900622635:EW036_RS20300	EW036_RS20300	yafL	C40 family peptidase		NZ_LR130545.1	4019798	4020547	-	reference GFF: annotation.gff	yafL (EW036_RS20300) — C40 family peptidase	1.9859133823466388
RNA:GENE:EC_B36_GCF900622635:EW036_RS20305	EW036_RS20305	dpaA	peptidoglycan meso-diaminopimelic acid protein amidase		NZ_LR130545.1	4020859	4021599	+	reference GFF: annotation.gff	dpaA (EW036_RS20305) — peptidoglycan meso-diaminopimelic acid protein amidase	414.5856786837014
RNA:GENE:EC_B36_GCF900622635:EW036_RS20310	EW036_RS20310	yafJ	class II glutamine amidotransferase		NZ_LR130545.1	4021570	4022337	-	reference GFF: annotation.gff	yafJ (EW036_RS20310) — class II glutamine amidotransferase	24.39850740660248
RNA:GENE:EC_B36_GCF900622635:EW036_RS20315	EW036_RS20315	lpcA	D-sedoheptulose 7-phosphate isomerase		NZ_LR130545.1	4022542	4023120	-	reference GFF: annotation.gff	lpcA (EW036_RS20315) — D-sedoheptulose 7-phosphate isomerase	33.44154659392009
RNA:GENE:EC_B36_GCF900622635:EW036_RS20320	EW036_RS20320	fadE	acyl-CoA dehydrogenase FadE		NZ_LR130545.1	4023360	4025804	+	reference GFF: annotation.gff	fadE (EW036_RS20320) — acyl-CoA dehydrogenase FadE	4.107024509305834
RNA:GENE:EC_B36_GCF900622635:EW036_RS20325	EW036_RS20325	ivy	Ivy family C-type lysozyme inhibitor		NZ_LR130545.1	4025847	4026293	-	reference GFF: annotation.gff	ivy (EW036_RS20325) — Ivy family C-type lysozyme inhibitor	14.940569395225307
RNA:GENE:EC_B36_GCF900622635:EW036_RS20330	EW036_RS20330	yafV	2-oxoglutaramate amidase		NZ_LR130545.1	4026474	4027244	+	reference GFF: annotation.gff	yafV (EW036_RS20330) — 2-oxoglutaramate amidase	24.80210638176109
RNA:GENE:EC_B36_GCF900622635:EW036_RS20340	EW036_RS20340	dnaQ	DNA polymerase III subunit epsilon		NZ_LR130545.1	4027552	4028283	-	reference GFF: annotation.gff	dnaQ (EW036_RS20340) — DNA polymerase III subunit epsilon	66.49029139070417
RNA:GENE:EC_B36_GCF900622635:EW036_RS20345	EW036_RS20345	rnhA	ribonuclease HI		NZ_LR130545.1	4028348	4028815	+	reference GFF: annotation.gff	rnhA (EW036_RS20345) — ribonuclease HI	115.90654511318006
RNA:GENE:EC_B36_GCF900622635:EW036_RS20350	EW036_RS20350	yafS	class I SAM-dependent methyltransferase		NZ_LR130545.1	4028812	4029534	-	reference GFF: annotation.gff	yafS (EW036_RS20350) — class I SAM-dependent methyltransferase	19.803312405946272
RNA:GENE:EC_B36_GCF900622635:EW036_RS20355	EW036_RS20355	gloB	hydroxyacylglutathione hydrolase		NZ_LR130545.1	4029568	4030323	+	reference GFF: annotation.gff	gloB (EW036_RS20355) — hydroxyacylglutathione hydrolase	72.06943726257963
RNA:GENE:EC_B36_GCF900622635:EW036_RS20360	EW036_RS20360	mltD	murein transglycosylase D		NZ_LR130545.1	4030395	4031753	+	reference GFF: annotation.gff	mltD (EW036_RS20360) — murein transglycosylase D	1283.6738766578387
